"id";"fan_page_id";"day";"fans";"fans_change";"talkingabout";"engaged_fans";"engaged_newly_fans";"ini";"ini_fan";"likes";"comments";"posts";"multimedia";"likes_fan";"comments_fan";"posts_fan";"multimedia_fan";"votes";"shares";"response_count";"response_median";"response_mean";"response_max";"response_min";"engaged_fans_likes";"engaged_fans_comments";"engaged_fans_posts";"engaged_fans_multimedia";"engaged_fans_votes";"engaged_fans_shares";"is_historic";"created_at";"updated_at"
"2001";252341673;21;"2015-06-25";1542338;88;3194;176;61;2858;1934;98;497;84;3;98;269;84;2;0;4;84;284;1328;27150;72;85;79;64;0;0;0;"no";"2015-06-25 04:38:54";"2015-07-04 05:09:08"
"2002";252406555;21;"2015-06-26";1542438;100;3194;165;57;2556;1740;84;446;72;4;84;245;72;3;0;0;72;282;1665;28615;94;77;82;59;0;0;0;"no";"2015-06-26 04:38:32";"2015-07-04 13:09:16"
"2003";252473197;21;"2015-06-27";1542527;89;3192;120;36;1808;1164;68;348;40;1;68;190;40;0;0;1;39;187;940;26885;79;63;56;31;0;0;0;"no";"2015-06-27 04:38:26";"2015-07-05 21:10:15"
"2004";252537101;21;"2015-06-28";1542638;111;3192;130;28;1980;1260;84;361;48;3;84;184;48;2;0;0;50;247;2221;29754;94;68;54;44;0;0;0;"no";"2015-06-28 04:38:17";"2015-07-06 21:11:25"
"2005";252664059;21;"2015-06-29";1542739;101;3364;164;44;2608;1724;104;529;45;1;104;311;45;0;0;0;45;260;1473;29040;90;88;72;44;0;0;0;"no";"2015-06-29 04:38:26";"2015-07-28 05:52:32"
"2006";252751925;21;"2015-06-30";1542736;-3;3362;211;71;2006;1414;146;326;52;1;146;181;52;0;0;8;52;222;2123;30021;88;139;62;49;0;0;0;"no";"2015-06-30 04:39:34";"2015-07-08 21:14:18"
"2007";252815415;21;"2015-07-01";1542533;-203;3362;157;43;2194;1453;90;407;52;1;89;225;52;0;0;3;52;251;1284;26584;108;84;70;43;0;0;0;"no";"2015-07-01 05:07:07";"2015-07-11 05:17:46"
"2008";252882203;21;"2015-07-02";1542383;-150;3367;166;60;2097;1341;101;356;56;1;101;170;56;0;0;7;54;225;1860;29705;92;92;67;49;0;0;0;"no";"2015-07-02 05:07:19";"2015-09-09 23:12:23"
"2009";252946793;21;"2015-07-03";1542267;-116;3191;790;306;4674;3790;426;860;67;4;426;645;67;2;0;14;69;270;1923;27340;89;399;458;64;0;0;0;"no";"2015-07-03 05:08:02";"2015-07-28 05:52:31"
"2010";253011349;21;"2015-07-04";1542159;-108;3098;343;143;2857;1969;217;532;46;4;217;319;46;1;0;6;46;180;567;11956;95;185;173;43;0;0;0;"no";"2015-07-04 05:08:58";"2015-07-28 05:52:32"
"2011";253074311;21;"2015-07-05";1542046;-113;3098;161;38;1585;1036;153;256;42;2;152;125;42;0;0;3;42;218;948;26942;51;102;50;40;0;0;0;"no";"2015-07-05 05:09:25";"2015-07-13 13:29:03"
"2012";253137391;21;"2015-07-06";1542006;-40;3802;178;70;2195;1451;95;393;58;4;95;210;58;3;0;1;60;243;378;4229;80;84;84;59;0;0;0;"no";"2015-07-06 05:10:18";"2015-07-14 21:32:21"
"2013";253203091;21;"2015-07-07";1542015;9;3802;216;77;2247;1503;143;396;49;4;143;216;49;2;0;5;51;271;1570;29345;77;136;72;51;0;0;0;"no";"2015-07-07 05:11:57";"2015-09-16 07:22:41"
"2014";253271419;21;"2015-07-08";1541953;-62;3593;101;42;1984;1304;32;363;54;3;32;196;54;2;0;2;56;233;2683;29023;93;23;67;53;0;0;0;"no";"2015-07-08 05:13:16";"2015-09-16 07:22:41"
"2015";253336305;21;"2015-07-09";1541940;-13;3593;197;72;2762;1862;134;502;63;3;134;280;63;2;0;5;65;213;2010;28425;79;119;74;60;0;0;0;"no";"2015-07-09 05:14:30";"2015-09-16 07:22:42"
"2016";253400971;21;"2015-07-10";1541900;-40;3487;199;81;3533;2325;113;656;78;5;113;357;78;4;0;0;81;229;1102;28151;41;93;95;79;0;0;0;"no";"2015-07-10 05:16:17";"2015-09-16 07:22:42"
"2017";253465995;21;"2015-07-11";1541872;-28;3647;170;53;2945;1841;89;574;65;2;89;301;65;1;0;1;66;218;1854;29019;52;84;78;64;0;0;0;"no";"2015-07-11 05:17:38";"2015-09-16 07:22:42"
"2018";253530193;21;"2015-07-12";1541814;-58;3036;159;37;2216;1363;100;438;37;3;99;228;37;2;0;2;39;209;1127;26516;66;93;66;35;0;0;0;"no";"2015-07-12 05:18:50";"2015-07-20 21:42:53"
"2019";253593607;21;"2015-07-13";1541713;-101;2907;171;54;3113;2057;97;623;58;1;97;362;58;0;0;3;58;223;760;15316;25;83;86;54;0;0;0;"no";"2015-07-13 05:28:01";"2015-07-21 21:44:43"
"2020";253660383;21;"2015-07-14";1541711;-2;2945;752;544;3510;2618;674;563;63;4;674;346;63;2;0;2;64;208;667;25310;53;636;108;62;0;0;0;"no";"2015-07-14 05:31:01";"2015-07-27 21:51:49"
"2021";253725679;21;"2015-07-15";1541594;-117;2957;329;162;3820;2896;140;755;70;7;140;527;70;6;0;1;71;290;2305;26566;62;109;216;75;0;0;0;"no";"2015-07-15 05:33:01";"2015-07-28 13:53:14"
"2022";253792353;21;"2015-07-16";1541590;-4;2985;235;100;2998;2062;134;565;60;5;134;337;60;3;0;4;62;205;922;28793;83;114;116;59;0;0;0;"no";"2015-07-16 05:34:38";"2015-07-24 13:48:00"
"2023";253856333;21;"2015-07-17";1541630;40;2975;164;59;2287;1523;87;427;51;3;87;239;51;2;0;3;51;205;1174;20648;88;82;80;52;0;0;0;"no";"2015-07-17 05:36:46";"2015-07-25 13:49:19"
"2024";253921315;21;"2015-07-18";1541644;14;2950;144;36;2255;1543;95;426;50;2;95;254;50;0;0;2;49;197;270;716;90;71;66;47;0;0;0;"no";"2015-07-18 05:38:24";"2015-07-26 21:51:19"
"2025";253984863;21;"2015-07-19";1541609;-35;2950;136;44;1687;1147;95;301;38;3;95;169;38;2;0;0;40;232;1526;28085;97;79;50;39;0;0;0;"no";"2015-07-19 05:39:41";"2015-07-27 21:51:49"
"2026";254048293;21;"2015-07-20";1541599;-10;2885;224;104;2644;1832;160;463;70;2;160;266;70;0;0;3;69;195;1732;27976;82;131;82;68;0;0;0;"no";"2015-07-20 05:41:29";"2015-07-29 21:55:15"
"2027";254113123;21;"2015-07-21";1541546;-53;2885;179;56;2741;1865;93;519;63;3;93;303;63;2;0;2;61;201;2613;29854;79;83;85;62;0;0;0;"no";"2015-07-21 05:43:24";"2015-07-29 21:55:15"
"2028";254177275;21;"2015-07-22";1541528;-18;2927;196;81;5772;4728;104;501;78;4;104;243;78;3;0;187;80;236;2464;27506;75;93;88;75;0;0;0;"no";"2015-07-22 05:44:24";"2015-07-30 13:55:26"
"2029";254259725;21;"2015-07-23";1541531;3;2927;161;39;2303;1479;131;380;55;3;131;182;54;1;0;11;55;210;240;787;67;86;69;49;0;0;0;"no";"2015-07-23 05:46:35";"2015-08-03 14:02:29"
"2030";254324377;21;"2015-07-24";1541511;-20;2964;143;49;1936;1308;112;339;49;5;112;188;49;3;0;0;51;199;777;26296;91;76;64;51;0;0;0;"no";"2015-07-24 05:47:35";"2015-10-20 03:34:11"
"2031";254394657;21;"2015-07-25";1541427;-84;3048;217;73;1909;1301;173;300;42;6;173;154;42;4;0;0;46;206;739;23376;58;149;63;42;0;0;0;"no";"2015-07-25 05:49:06";"2015-10-20 03:34:11"
"2032";254459483;21;"2015-07-26";1541418;-9;3041;192;65;2848;1904;108;531;70;2;108;298;70;1;0;2;71;189;1057;29388;58;88;100;65;0;0;0;"no";"2015-07-26 05:50:36";"2015-08-11 06:15:18"
"2033";254522367;21;"2015-07-27";1541303;-115;3141;194;58;2506;1802;166;439;55;4;166;272;55;1;0;6;56;243;1883;27175;80;108;78;54;0;0;0;"no";"2015-07-27 05:51:26";"2015-08-04 22:04:00"
"2034";254589671;21;"2015-07-28";1541199;-104;3141;260;111;2737;1909;193;452;68;4;193;248;68;3;0;9;70;260;2260;28963;69;145;104;68;0;0;0;"no";"2015-07-28 05:52:18";"2015-08-06 14:05:35"
"2035";254655289;21;"2015-07-29";1541103;-96;3164;129;32;2171;1343;59;412;53;2;59;208;53;1;0;1;54;203;696;26056;85;48;69;54;0;0;0;"no";"2015-07-29 05:53:54";"2015-08-06 14:05:35"
"2036";254720103;21;"2015-07-30";1541005;-98;3164;169;57;3033;2033;89;585;63;3;89;338;63;2;0;4;65;232;1086;29250;47;68;98;65;0;0;0;"no";"2015-07-30 05:55:46";"2015-09-09 07:11:15"
"2037";254784599;21;"2015-07-31";1541018;13;3142;127;36;2058;1358;54;371;56;2;54;199;56;1;0;3;57;263;1563;34174;106;51;72;57;0;0;0;"no";"2015-07-31 05:56:08";"2015-08-08 22:12:58"
"2038";254848669;21;"2015-08-01";1540924;-94;3142;104;31;1826;1186;46;354;39;3;46;197;39;2;0;1;41;190;465;6032;62;42;60;40;0;0;0;"no";"2015-08-01 05:56:53";"2015-08-10 22:14:41"
"2039";254912069;21;"2015-08-02";1540844;-80;3036;135;48;2162;1426;74;388;49;4;74;207;49;3;0;6;52;186;531;16668;69;64;72;51;0;0;0;"no";"2015-08-02 05:57:49";"2015-08-14 14:20:27"
"2040";254976539;21;"2015-08-03";1540770;-74;2961;186;81;2350;1694;122;417;61;2;122;256;61;1;0;0;62;316;1492;29257;69;103;72;58;0;0;0;"no";"2015-08-03 06:02:31";"2015-08-11 22:16:09"
"2041";255040419;21;"2015-08-04";1540670;-100;2783;147;44;2735;1963;67;514;69;1;67;324;69;0;0;3;69;317;1925;28062;61;56;81;67;0;0;0;"no";"2015-08-04 06:03:01";"2015-08-14 14:20:28"
"2042";255104733;21;"2015-08-05";1540596;-74;2783;161;52;2418;1626;78;441;56;4;78;246;56;3;0;5;59;232;1423;29621;57;75;82;59;0;0;0;"no";"2015-08-05 06:04:28";"2015-08-14 14:20:27"
"2043";255169051;21;"2015-08-06";1540501;-95;2507;135;44;1986;1277;118;355;46;4;117;181;46;3;0;2;49;194;8857;422729;60;65;64;47;0;0;0;"no";"2015-08-06 06:05:19";"2015-08-14 14:20:27"
"2044";255235465;21;"2015-08-07";1540476;-25;2507;131;42;2243;1511;67;406;51;4;67;226;51;3;0;6;54;182;1771;28479;64;59;70;52;0;0;0;"no";"2015-08-07 06:08:29";"2015-08-15 22:20:29"
"2045";255300947;21;"2015-08-08";1540347;-129;2444;132;35;2010;1242;74;366;47;4;74;177;47;3;0;3;50;158;822;11856;45;66;60;49;0;0;0;"no";"2015-08-08 06:12:23";"2015-08-16 14:20:40"
"2046";255363663;21;"2015-08-09";1540308;-39;2465;114;32;1379;871;63;246;36;1;63;122;36;0;0;2;35;161;1574;24118;58;59;47;36;0;0;0;"no";"2015-08-09 06:12:47";"2015-08-17 14:21:14"
"2047";255425835;21;"2015-08-10";1540275;-33;2465;149;55;2729;1697;77;508;76;1;77;253;76;0;0;0;75;224;646;23550;99;53;82;75;0;0;0;"no";"2015-08-10 06:13:19";"2015-08-20 14:24:29"
"2048";255491827;21;"2015-08-11";1540016;-259;2453;142;51;2623;1659;43;494;66;5;43;256;66;4;0;0;70;199;975;24186;56;43;91;68;0;0;0;"no";"2015-08-11 06:15:15";"2015-08-20 14:24:29"
"2049";255555667;21;"2015-08-12";1539858;-158;2471;121;41;2343;1499;67;449;53;2;67;241;53;1;0;2;54;150;691;27906;73;48;68;52;0;0;0;"no";"2015-08-12 06:16:42";"2015-08-20 14:24:30"
"2050";255621305;21;"2015-08-13";1539814;-44;2471;150;55;2235;1411;67;394;65;2;67;191;65;1;0;3;66;181;610;26392;48;64;76;64;0;0;0;"no";"2015-08-13 06:20:42";"2015-09-03 22:58:35"
"2051";255685017;21;"2015-08-14";1539745;-69;2471;182;53;2408;1544;124;444;51;3;124;234;51;1;0;0;52;208;1651;28244;40;96;82;51;0;0;0;"no";"2015-08-14 06:20:37";"2015-09-16 07:22:41"
"2052";255748771;21;"2015-08-15";1539607;-138;2373;131;44;1534;1026;86;239;42;1;86;115;42;0;0;9;42;213;1831;27350;55;73;49;41;0;0;0;"no";"2015-08-15 06:20:30";"2015-08-23 22:33:23"
"2053";255811881;21;"2015-08-16";1539480;-127;2415;140;51;1348;896;100;242;30;2;100;132;30;1;0;1;31;243;1574;21241;104;92;44;31;0;0;0;"no";"2015-08-16 06:20:52";"2015-10-08 03:17:44"
"2054";255873741;21;"2015-08-17";1539293;-187;2439;109;38;1867;1219;51;348;41;4;51;189;41;3;0;3;44;286;1258;22755;58;48;57;43;0;0;0;"no";"2015-08-17 06:20:54";"2015-08-26 22:47:01"
"2055";255937319;21;"2015-08-18";1539163;-130;2439;156;53;2565;1645;113;461;60;4;113;237;60;2;0;5;62;195;346;8801;51;78;73;58;0;0;0;"no";"2015-08-18 06:21:23";"2015-09-09 23:12:24"
"2056";256003197;21;"2015-08-19";1539051;-112;2455;127;34;2330;1546;58;441;56;1;58;248;56;0;0;3;55;237;2137;27212;73;53;69;51;0;0;0;"no";"2015-08-19 06:21:30";"2015-08-28 14:48:37"
"2057";256073027;21;"2015-08-20";1538999;-52;2370;133;44;2621;1613;53;488;65;4;53;239;65;3;0;3;67;207;514;17522;53;48;78;62;0;0;0;"no";"2015-08-20 06:21:24";"2015-08-30 14:56:07"
"2058";256142423;21;"2015-08-21";1538875;-124;2342;139;46;2234;1430;58;412;59;2;58;214;59;1;0;2;60;228;1762;29166;71;55;84;56;0;0;0;"no";"2015-08-21 06:28:50";"2015-08-30 14:56:07"
"2059";256207973;21;"2015-08-22";1538724;-151;2342;141;50;1961;1281;81;346;49;6;81;179;49;5;0;0;53;293;1213;29132;108;69;64;52;0;0;0;"no";"2015-08-22 06:32:33";"2015-09-02 14:57:19"
"2060";256271233;21;"2015-08-23";1538600;-124;2348;119;31;1783;1219;59;317;44;2;59;178;43;2;0;5;45;202;1503;27490;66;55;57;42;0;0;0;"no";"2015-08-23 06:32:39";"2015-08-31 14:56:03"
"2061";256334083;21;"2015-08-24";1538309;-291;2255;542;177;2402;1800;534;283;48;8;532;145;48;4;0;16;52;293;844;22794;97;467;63;50;0;0;0;"no";"2015-08-24 06:36:42";"2015-11-13 04:15:23"
"2062";256398873;21;"2015-08-25";1538038;-271;2233;463;170;3576;2480;408;592;60;4;408;324;60;2;0;17;62;180;2145;28512;67;366;93;61;0;0;0;"no";"2015-08-25 06:43:28";"2015-09-05 23:00:10"
"2063";256464087;21;"2015-08-26";1537879;-159;2154;262;109;2472;1626;184;436;53;2;182;228;53;1;0;6;54;199;2144;30486;73;178;74;53;0;0;0;"no";"2015-08-26 06:46:42";"2015-09-05 23:00:10"
"2064";256528505;21;"2015-08-27";1537816;-63;2573;281;116;2900;1920;192;486;73;3;192;244;73;2;0;9;72;204;2003;29195;52;185;86;67;0;0;0;"no";"2015-08-27 06:46:44";"2015-09-05 23:00:10"
"2065";256593269;21;"2015-08-28";1537743;-73;2891;279;112;2886;1961;178;483;75;4;177;258;75;2;0;8;77;148;834;17419;51;155;118;73;0;0;0;"no";"2015-08-28 06:48:15";"2015-09-27 02:39:28"
"2066";256658259;21;"2015-08-29";1537561;-182;3077;171;74;1720;1095;116;292;45;1;115;139;45;0;0;4;45;146;181;752;56;104;58;43;0;0;0;"no";"2015-08-29 06:55:16";"2015-09-06 23:04:37"
"2067";256721885;21;"2015-08-30";1537310;-251;3487;245;81;1997;1277;193;343;45;2;193;168;44;1;0;3;45;207;2731;28821;63;176;58;45;0;0;0;"no";"2015-08-30 06:55:51";"2015-09-09 23:12:24"
"2068";256784641;21;"2015-08-31";1537118;-192;3487;214;91;2734;1870;110;491;73;1;110;275;73;1;0;4;70;325;1572;29132;70;105;92;72;0;0;0;"no";"2015-08-31 06:56:15";"2015-12-27 00:38:10"
"2069";256848823;21;"2015-09-01";1536888;-230;3487;266;65;2748;1780;184;490;67;3;184;251;67;2;0;2;68;217;946;23054;57;175;84;62;0;0;0;"no";"2015-09-01 06:56:17";"2015-11-03 03:59:48"
"2070";256922067;21;"2015-09-02";1536772;-116;3384;141;41;2359;1499;51;441;59;2;51;229;59;1;0;0;60;245;1748;28012;28;51;77;59;0;0;0;"no";"2015-09-02 06:56:43";"2015-09-27 02:39:28"
"2071";257001557;21;"2015-09-03";1536561;-211;3042;549;173;3232;2368;500;446;64;3;500;236;64;1;0;25;63;120;774;19923;13;458;86;61;0;0;0;"no";"2015-09-03 06:57:39";"2015-11-16 20:18:22"
"2072";257081117;21;"2015-09-04";1536348;-213;3042;595;182;2460;1896;604;313;43;3;604;181;43;0;0;14;43;245;1764;33774;60;517;86;42;0;0;0;"no";"2015-09-04 06:58:33";"2015-11-20 04:21:35"
"2073";257153765;21;"2015-09-05";1536048;-300;2818;187;61;2000;1376;136;340;43;4;136;190;43;2;0;7;43;200;889;28491;64;114;68;43;0;0;0;"no";"2015-09-05 06:59:04";"2015-09-19 15:26:19"
"2074";257236461;21;"2015-09-06";1535916;-132;2948;183;43;2136;1416;116;381;42;4;116;207;42;2;0;7;44;212;545;11443;64;102;79;43;0;0;0;"no";"2015-09-06 07:00:25";"2015-09-24 15:30:27"
"2075";257315219;21;"2015-09-07";1535801;-115;2948;182;54;2268;1528;136;390;53;3;136;211;53;1;0;7;54;191;388;4140;50;112;69;50;0;0;0;"no";"2015-09-07 07:05:08";"2015-09-13 23:18:48"
"2076";257393961;21;"2015-09-08";1535589;-212;3106;481;119;2743;1979;551;368;54;4;551;189;54;0;0;15;54;172;1501;27914;30;411;69;52;0;0;0;"no";"2015-09-08 07:06:38";"2015-11-14 12:16:44"
"2077";257484249;21;"2015-09-09";1535312;-277;3066;394;152;3822;2594;266;686;84;5;266;385;84;3;0;5;86;185;2161;26952;22;233;149;86;0;0;0;"no";"2015-09-09 07:11:11";"2015-11-30 20:33:08"
"2078";257563879;21;"2015-09-10";1535195;-117;3211;233;75;3674;2306;106;713;76;5;106;377;76;3;0;3;78;202;388;5185;33;83;138;75;0;0;0;"no";"2015-09-10 07:15:48";"2015-09-26 10:38:57"
"2079";257645859;21;"2015-09-11";1535050;-145;3211;184;60;2552;1636;104;472;62;4;104;249;62;2;0;1;64;270;1283;28794;62;85;91;62;0;0;0;"no";"2015-09-11 07:17:11";"2015-10-09 03:18:26"
"2080";257725653;21;"2015-09-12";1534897;-153;3514;175;45;1827;1203;107;328;44;2;107;175;44;1;0;2;45;220;422;5824;74;107;64;45;0;0;0;"no";"2015-09-12 07:16:52";"2015-09-26 02:38:57"
"2081";257804815;21;"2015-09-13";1534816;-81;3464;140;43;2015;1359;75;361;55;2;75;200;55;1;0;2;56;299;888;28951;75;75;61;50;0;0;0;"no";"2015-09-13 07:18:31";"2015-10-24 19:51:03"
"2082";257882577;21;"2015-09-14";1534745;-71;3042;562;158;3194;2198;514;480;58;6;514;237;58;4;0;14;61;145;300;5936;22;479;80;60;0;0;0;"no";"2015-09-14 07:19:19";"2015-11-26 20:26:27"
"2083";257973673;21;"2015-09-15";1534727;-18;3042;201;54;2802;1858;126;505;63;6;126;275;63;4;0;5;66;289;1262;28207;23;109;82;65;0;0;0;"no";"2015-09-15 07:20:53";"2015-09-27 18:39:29"
"2084";258072859;21;"2015-09-16";1534612;-115;2980;138;48;2186;1502;58;369;59;3;58;201;59;2;0;9;58;261;474;5083;29;58;70;58;0;0;0;"no";"2015-09-16 07:22:28";"2015-10-01 02:41:43"
"2085";258157781;21;"2015-09-17";1534343;-269;3085;698;197;2933;2241;653;406;62;4;653;242;62;1;0;7;63;401;972;29759;83;616;78;59;0;0;0;"no";"2015-09-17 07:23:10";"2015-11-20 04:21:35"
"2086";258256281;21;"2015-09-18";1534159;-184;2845;252;71;3215;2243;187;532;72;7;187;298;72;4;0;15;76;169;862;27262;20;134;107;75;0;0;0;"no";"2015-09-18 07:24:18";"2015-10-05 19:12:17"
"2087";258344963;21;"2015-09-19";1534129;-30;2845;188;56;1970;1325;106;355;43;3;105;197;43;2;0;4;45;150;258;3803;34;104;87;42;0;0;0;"no";"2015-09-19 07:26:00";"2015-10-05 19:12:16"
"2088";258424891;21;"2015-09-20";1534152;23;2845;415;102;2213;1561;357;361;38;1;357;201;38;0;0;6;38;192;214;882;25;357;57;38;0;0;0;"no";"2015-09-20 07:27:08";"2015-11-20 04:21:35"
"2089";258503961;21;"2015-09-21";1533966;-186;3124;920;213;3373;2617;917;384;55;4;917;204;55;1;0;27;56;315;863;25828;26;834;85;54;0;0;0;"no";"2015-09-21 07:26:29";"2015-11-26 20:26:27"
"2090";258584177;21;"2015-09-22";1533504;-462;3261;575;114;2950;2198;550;386;59;4;550;204;59;2;0;21;61;439;531;2874;31;485;88;58;0;0;0;"no";"2015-09-22 07:27:37";"2015-11-13 20:16:48"
"2091";258665127;21;"2015-09-23";1533278;-226;3704;2218;1103;5738;5050;2118;454;64;5;2118;285;64;4;0;77;68;516;1059;23893;112;2118;112;60;0;0;0;"no";"2015-09-23 07:28:30";"2015-11-13 20:16:48"
"2092";258748413;21;"2015-09-24";1533135;-143;3704;196;70;2010;1350;122;343;46;3;122;181;46;2;0;7;48;188;1036;21362;33;122;67;44;0;0;0;"no";"2015-09-24 07:29:59";"2015-11-03 20:00:52"
"2093";258799631;21;"2015-09-25";1533029;-106;3902;171;49;1603;1151;107;255;46;1;107;145;46;0;0;6;44;370;1590;26418;25;107;51;46;0;0;0;"no";"2015-09-25 00:14:15";"2015-10-23 11:50:50"
"2094";258886433;21;"2015-09-26";1532878;-151;4795;471;161;2838;1970;374;443;54;3;374;229;54;2;0;14;55;186;1998;28359;21;374;94;55;0;0;0;"no";"2015-09-26 02:38:50";"2015-11-26 20:26:26"
"2095";258968039;21;"2015-09-27";1532784;-94;5695;196;44;2081;1425;125;332;52;3;125;171;52;2;0;11;54;177;1794;27413;36;125;59;53;0;0;0;"no";"2015-09-27 02:39:18";"2015-10-23 11:50:51"
"2096";259049091;21;"2015-09-28";1532640;-144;6033;163;44;2106;1418;78;354;63;1;78;185;63;0;0;6;61;543;747;3278;118;77;72;60;0;0;0;"no";"2015-09-28 02:39:40";"2015-10-23 11:50:51"
"2097";259128635;21;"2015-09-29";1532528;-112;6033;223;71;2584;1796;104;451;77;1;104;257;77;0;0;0;76;431;16576;1150436;99;104;103;77;0;0;0;"no";"2015-09-29 02:40:09";"2015-10-23 11:50:51"
"2098";259209919;21;"2015-09-30";1532436;-92;6208;238;110;2296;1528;152;407;51;1;152;215;51;1;0;6;52;182;681;9160;18;151;74;49;0;0;0;"no";"2015-09-30 02:40:14";"2015-10-08 11:18:01"
"2099";259290765;21;"2015-10-01";1532302;-134;5643;272;102;3085;2001;125;543;86;3;125;275;86;2;0;4;87;203;572;26278;33;125;130;86;0;0;0;"no";"2015-10-01 02:41:38";"2015-10-23 11:50:51"
"2100";259371319;21;"2015-10-02";1532238;-64;5643;121;40;2431;1502;15;469;61;3;14;237;61;3;0;1;64;198;723;20912;18;14;95;64;0;0;0;"no";"2015-10-02 02:42:11";"2015-10-11 11:21:30"
"2101";259452665;21;"2015-10-03";1532081;-157;4592;115;39;1341;833;57;226;46;1;57;102;46;0;0;0;46;232;472;6300;20;55;49;46;0;0;0;"no";"2015-10-03 03:07:09";"2015-10-23 11:50:51"
"2102";259532747;21;"2015-10-04";1531962;-119;3786;147;44;1599;995;75;271;50;2;75;123;50;1;0;1;51;272;843;24723;44;75;55;51;0;0;0;"no";"2015-10-04 03:08:27";"2015-10-23 11:50:51"
"2103";259611531;21;"2015-10-05";1531797;-165;3786;195;65;2354;1506;94;436;57;1;94;227;57;0;0;3;57;210;329;3551;38;94;96;56;0;0;0;"no";"2015-10-05 03:10:38";"2015-10-23 11:50:51"
"2104";259691689;21;"2015-10-06";1531698;-99;3120;220;71;2885;1869;93;536;65;4;93;285;65;3;0;5;68;188;1152;17746;30;93;114;68;0;0;0;"no";"2015-10-06 03:12:50";"2015-10-23 11:50:50"
"2105";259771671;21;"2015-10-07";1531710;12;2726;205;56;2339;1575;95;422;62;1;95;234;62;0;0;3;62;299;612;3640;44;95;106;59;0;0;0;"no";"2015-10-07 03:15:52";"2015-11-03 20:00:52"
"2106";259853101;21;"2015-10-08";1531720;10;2734;202;70;2420;1696;112;438;57;3;112;260;57;2;0;4;58;255;1305;29247;27;111;85;57;0;0;0;"no";"2015-10-08 03:17:36";"2015-10-29 03:53:38"
"2107";259933787;21;"2015-10-09";1531601;-119;2768;245;66;2142;1470;194;321;57;4;194;159;57;2;0;10;59;276;821;28605;57;167;65;58;0;0;0;"no";"2015-10-09 03:18:24";"2016-01-07 01:19:58"
"2108";260017793;21;"2015-10-10";1531322;-279;2559;74;24;1945;1189;5;383;46;2;5;194;46;2;0;1;47;127;1227;25748;27;4;61;43;0;0;0;"no";"2015-10-10 03:20:08";"2015-10-19 03:32:37"
"2109";260098771;21;"2015-10-11";1531229;-93;2559;602;200;2199;1651;579;257;39;2;579;126;39;0;0;16;39;170;1517;29928;31;544;50;36;0;0;0;"no";"2015-10-11 03:20:57";"2015-11-05 20:04:13"
"2110";260178683;21;"2015-10-12";1531122;-107;2577;244;80;2286;1485;170;375;54;6;169;181;54;4;0;7;57;228;770;24844;19;153;77;58;0;0;0;"no";"2015-10-12 03:22:40";"2015-11-26 04:26:39"
"2111";260259939;21;"2015-10-13";1531051;-71;3043;187;64;2356;1580;84;377;68;5;84;186;68;4;0;10;72;267;622;15332;38;84;80;71;0;0;0;"no";"2015-10-13 03:24:33";"2015-11-03 20:00:51"
"2112";260341415;21;"2015-10-14";1530941;-110;3043;231;73;3348;2147;80;579;104;2;79;282;104;1;0;6;105;314;739;27150;27;78;132;97;0;0;0;"no";"2015-10-14 03:26:13";"2016-01-01 08:40:05"
"2113";260423169;21;"2015-10-15";1530876;-65;3038;187;67;3296;2151;40;622;89;2;39;336;89;2;0;2;91;230;949;29499;68;38;131;88;0;0;0;"no";"2015-10-15 03:27:02";"2015-10-26 11:50:42"
"2114";260504391;21;"2015-10-16";1530851;-25;3068;235;83;2159;1543;163;343;66;4;163;195;66;2;0;3;66;545;2030;24214;91;120;97;63;0;0;0;"no";"2015-10-16 03:28:33";"2015-11-09 20:10:01"
"2115";260585099;21;"2015-10-17";1530715;-136;3150;152;43;2334;1458;74;432;55;1;74;216;55;0;0;0;55;496;539;1483;25;74;64;52;0;0;0;"no";"2015-10-17 03:29:57";"2015-11-14 20:16:39"
"2116";260666103;21;"2015-10-18";1530600;-115;3215;160;44;1908;1176;92;333;51;5;92;153;51;4;0;1;55;252;1919;29667;89;88;57;50;0;0;0;"no";"2015-10-18 03:31:15";"2015-11-03 20:00:53"
"2117";260745641;21;"2015-10-19";1530538;-62;3215;161;62;2390;1550;62;425;69;5;62;218;69;4;0;0;73;463;3428;182946;69;61;83;70;0;0;0;"no";"2015-10-19 03:32:31";"2015-11-03 20:00:53"
"2118";260825675;21;"2015-10-20";1530414;-124;3215;202;59;2586;1702;126;443;49;6;126;228;49;4;0;14;53;176;706;24435;38;106;87;51;0;0;0;"no";"2015-10-20 03:34:06";"2015-11-03 20:00:53"
"2119";260907125;21;"2015-10-21";1530443;29;3215;109;45;2240;1472;24;404;52;2;24;212;52;2;0;10;54;164;923;29612;64;24;77;53;0;0;0;"no";"2015-10-21 03:35:38";"2015-11-01 03:57:17"
"2120";260988713;21;"2015-10-22";1530435;-8;2779;141;40;1694;1118;78;278;43;4;78;137;43;3;0;7;44;254;2523;29425;69;76;54;43;0;0;0;"no";"2015-10-22 03:36:55";"2015-11-03 20:00:52"
"2121";261070485;21;"2015-10-23";1530473;38;2732;82;41;1970;1234;14;340;62;3;14;156;62;3;0;4;65;233;359;4360;25;13;58;53;0;0;0;"no";"2015-10-23 03:50:26";"2015-11-01 03:57:17"
